"source_code","sku","status","availability","availability_order","availability_date"
"226","97816","1","2 horas","1","2019-05-28"
"206","98411","1","2 horas","1","2019-05-28"
"179","97351","1","2 horas","1","2019-05-28"
"224","97351","1","2 horas","1","2019-05-28"
"201","73585","1","Disponible a partir de fecha determinada","3","2019-05-30"
"207","97827","1","2 horas","1","2019-05-28"
"171","104855","1","2 horas","1","2019-05-28"
"182","93188","1","2 horas","1","2019-05-28"
"189","81227","1","2 horas","1","2019-05-28"
"201","81578","1","2 horas","1","2019-05-28"
"195","104851","1","48 horas","2","2019-05-30"
"186","96079","1","2 horas","1","2019-05-28"
"177","96474","1","2 horas","1","2019-05-28"
"219","97155","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","99965","1","2 horas","1","2019-05-28"
"225","85624","1","2 horas","1","2019-05-28"
"223","65231","1","2 horas","1","2019-05-28"
"193","99915","1","2 horas","1","2019-05-28"
"190","109866","1","Disponible a partir de fecha determinada","3","2019-05-30"
"198","97659","1","2 horas","1","2019-05-28"
"215","108092","1","2 horas","1","2019-05-28"
"193","72168","1","2 horas","1","2019-05-28"
"175","95026","1","2 horas","1","2019-05-28"
"210","35616","1","2 horas","1","2019-05-28"
"220","97364","1","2 horas","1","2019-05-28"
"183","71844","1","2 horas","1","2019-05-28"
"188","97133","1","2 horas","1","2019-05-28"
"215","79573","1","2 horas","1","2019-05-28"
"206","94836","1","2 horas","1","2019-05-28"
"182","93372","1","2 horas","1","2019-05-28"
"181","97658","1","2 horas","1","2019-05-28"
"183","97332","1","2 horas","1","2019-05-28"
"197","97167","1","2 horas","1","2019-05-28"
"221","99580","1","2 horas","1","2019-05-28"
"189","97835","1","Disponible a partir de fecha determinada","3","2019-05-30"
"216","108490","1","2 horas","1","2019-05-28"
"205","97187","1","2 horas","1","2019-05-28"
"196","99089","1","2 horas","1","2019-05-28"
"223","81842","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","62694","1","Disponible a partir de fecha determinada","3","2019-05-30"
"225","94991","1","Disponible a partir de fecha determinada","3","2019-05-30"
"180","62632","1","2 horas","1","2019-05-28"
"190","108501","1","2 horas","1","2019-05-28"
"177","100154","1","2 horas","1","2019-05-28"
"209","93323","1","2 horas","1","2019-05-28"
"196","107257","1","2 horas","1","2019-05-28"
"212","82232","1","2 horas","1","2019-05-28"
"171","97364","1","2 horas","1","2019-05-28"
"199","71861","1","2 horas","1","2019-05-28"
"186","97894","1","2 horas","1","2019-05-28"
"218","72110","1","2 horas","1","2019-05-28"
"171","116746","1","2 horas","1","2019-05-28"
"208","65645","1","2 horas","1","2019-05-28"
"211","97306","1","2 horas","1","2019-05-28"
"203","94832","1","48 horas","2","2019-05-30"
"185","97830","1","2 horas","1","2019-05-28"
"191","108477","1","2 horas","1","2019-05-28"
"219","108477","1","2 horas","1","2019-05-28"
"202","95950","1","2 horas","1","2019-05-28"
"183","82225","1","2 horas","1","2019-05-28"
"226","82225","1","2 horas","1","2019-05-28"
"210","98848","1","2 horas","1","2019-05-28"
"208","81456","1","2 horas","1","2019-05-28"
"213","94831","1","2 horas","1","2019-05-28"
"204","80581","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","73891","1","2 horas","1","2019-05-28"
"190","73921","1","Disponible a partir de fecha determinada","3","2019-05-30"
"186","97659","1","2 horas","1","2019-05-28"
"220","97659","1","2 horas","1","2019-05-28"
"226","111653","1","2 horas","1","2019-05-28"
"186","97820","1","2 horas","1","2019-05-28"
"190","95032","1","2 horas","1","2019-05-28"
"198","68842","1","2 horas","1","2019-05-28"
"216","98819","1","2 horas","1","2019-05-28"
"220","98191","1","2 horas","1","2019-05-28"
"198","104797","1","2 horas","1","2019-05-28"
"210","82219","1","2 horas","1","2019-05-28"
"189","95950","1","2 horas","1","2019-05-28"
"199","95950","1","2 horas","1","2019-05-28"
"180","99076","1","2 horas","1","2019-05-28"
"184","98237","1","2 horas","1","2019-05-28"
"218","97660","1","2 horas","1","2019-05-28"
"195","92640","1","2 horas","1","2019-05-28"
"201","96474","1","2 horas","1","2019-05-28"
"178","100051","1","2 horas","1","2019-05-28"
"188","98599","1","2 horas","1","2019-05-28"
"177","62694","1","2 horas","1","2019-05-28"
"192","98202","1","2 horas","1","2019-05-28"
"209","98202","1","2 horas","1","2019-05-28"
"220","63768","1","2 horas","1","2019-05-28"
"204","95591","1","2 horas","1","2019-05-28"
"196","98236","1","2 horas","1","2019-05-28"
"205","98236","1","2 horas","1","2019-05-28"
"180","70723","1","2 horas","1","2019-05-28"
"190","97659","1","2 horas","1","2019-05-28"
"203","94830","1","2 horas","1","2019-05-28"
"184","94837","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","92201","1","2 horas","1","2019-05-28"
"196","101861","1","2 horas","1","2019-05-28"
"198","77538","1","2 horas","1","2019-05-28"
"190","70346","1","Disponible a partir de fecha determinada","3","2019-05-30"
"193","82159","1","2 horas","1","2019-05-28"
"190","94836","1","2 horas","1","2019-05-28"
"177","94832","1","2 horas","1","2019-05-28"
"171","81879","1","Disponible a partir de fecha determinada","3","2019-05-30"
"209","95950","1","2 horas","1","2019-05-28"
"195","82225","1","2 horas","1","2019-05-28"
"181","98192","1","2 horas","1","2019-05-28"
"182","65252","1","2 horas","1","2019-05-28"
"206","108490","1","2 horas","1","2019-05-28"
"225","99989","1","2 horas","1","2019-05-28"
"178","104855","1","2 horas","1","2019-05-28"
"194","72119","1","2 horas","1","2019-05-28"
"183","96476","1","2 horas","1","2019-05-28"
"174","81227","1","2 horas","1","2019-05-28"
"186","71845","1","2 horas","1","2019-05-28"
"225","78468","1","2 horas","1","2019-05-28"
"190","71874","1","Disponible a partir de fecha determinada","3","2019-05-30"
"197","85721","1","2 horas","1","2019-05-28"
"216","92640","1","2 horas","1","2019-05-28"
"219","81578","1","2 horas","1","2019-05-28"
"202","98599","1","2 horas","1","2019-05-28"
"171","99581","1","2 horas","1","2019-05-28"
"199","85805","1","Disponible a partir de fecha determinada","3","2019-05-30"
"221","75822","1","2 horas","1","2019-05-28"
"193","97659","1","2 horas","1","2019-05-28"
"182","94830","1","2 horas","1","2019-05-28"
"190","97127","1","2 horas","1","2019-05-28"
"197","108489","1","2 horas","1","2019-05-28"
"206","95499","1","2 horas","1","2019-05-28"
"207","105719","1","2 horas","1","2019-05-28"
"198","108092","1","2 horas","1","2019-05-28"
"186","70907","1","2 horas","1","2019-05-28"
"196","85640","1","2 horas","1","2019-05-28"
"171","98201","1","2 horas","1","2019-05-28"
"196","73357","1","2 horas","1","2019-05-28"
"219","99966","1","2 horas","1","2019-05-28"
"183","98821","1","2 horas","1","2019-05-28"
"188","96475","1","2 horas","1","2019-05-28"
"214","108246","1","2 horas","1","2019-05-28"
"181","105673","1","2 horas","1","2019-05-28"
"182","92713","1","2 horas","1","2019-05-28"
"205","92713","1","2 horas","1","2019-05-28"
"225","72807","1","Disponible a partir de fecha determinada","3","2019-05-30"
"208","94836","1","2 horas","1","2019-05-28"
"219","97306","1","2 horas","1","2019-05-28"
"201","98624","1","2 horas","1","2019-05-28"
"180","98237","1","2 horas","1","2019-05-28"
"182","79581","1","2 horas","1","2019-05-28"
"192","62627","1","2 horas","1","2019-05-28"
"204","97819","1","2 horas","1","2019-05-28"
"189","99637","1","2 horas","1","2019-05-28"
"187","72076","1","2 horas","1","2019-05-28"
"172","98190","1","48 horas","2","2019-05-30"
"187","108097","1","2 horas","1","2019-05-28"
"202","73967","1","2 horas","1","2019-05-28"
"177","64557","1","2 horas","1","2019-05-28"
"210","99795","1","2 horas","1","2019-05-28"
"210","73901","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","74754","1","2 horas","1","2019-05-28"
"194","81578","1","2 horas","1","2019-05-28"
"177","104851","1","2 horas","1","2019-05-28"
"199","96474","1","2 horas","1","2019-05-28"
"204","62635","1","2 horas","1","2019-05-28"
"180","64166","1","2 horas","1","2019-05-28"
"190","96126","1","2 horas","1","2019-05-28"
"181","92636","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","97142","1","2 horas","1","2019-05-28"
"178","77550","1","2 horas","1","2019-05-28"
"201","95062","1","2 horas","1","2019-05-28"
"190","98201","1","2 horas","1","2019-05-28"
"188","104857","1","2 horas","1","2019-05-28"
"203","108067","1","2 horas","1","2019-05-28"
"220","97133","1","Disponible a partir de fecha determinada","3","2019-05-30"
"174","96475","1","2 horas","1","2019-05-28"
"209","96475","1","2 horas","1","2019-05-28"
"213","100001","1","2 horas","1","2019-05-28"
"189","108254","1","2 horas","1","2019-05-28"
"183","109805","1","2 horas","1","2019-05-28"
"178","74017","1","Disponible a partir de fecha determinada","3","2019-05-30"
"186","97110","1","2 horas","1","2019-05-28"
"225","97335","1","2 horas","1","2019-05-28"
"198","65461","1","2 horas","1","2019-05-28"
"204","94860","1","Disponible a partir de fecha determinada","3","2019-05-30"
"212","97119","1","2 horas","1","2019-05-28"
"203","97660","1","2 horas","1","2019-05-28"
"203","98190","1","2 horas","1","2019-05-28"
"206","98190","1","2 horas","1","2019-05-28"
"210","92678","1","2 horas","1","2019-05-28"
"190","97837","1","2 horas","1","2019-05-28"
"184","62635","1","2 horas","1","2019-05-28"
"201","98487","1","2 horas","1","2019-05-28"
"212","98487","1","2 horas","1","2019-05-28"
"219","108487","1","2 horas","1","2019-05-28"
"180","97665","1","2 horas","1","2019-05-28"
"198","98202","1","2 horas","1","2019-05-28"
"204","92750","1","Disponible a partir de fecha determinada","3","2019-05-30"
"176","107096","1","2 horas","1","2019-05-28"
"201","108172","1","2 horas","1","2019-05-28"
"219","107167","1","2 horas","1","2019-05-28"
"183","102689","1","2 horas","1","2019-05-28"
"226","97657","1","2 horas","1","2019-05-28"
"199","98820","1","2 horas","1","2019-05-28"
"192","104865","1","2 horas","1","2019-05-28"
"192","97128","1","2 horas","1","2019-05-28"
"226","108496","1","2 horas","1","2019-05-28"
"223","97816","1","2 horas","1","2019-05-28"
"221","108497","1","2 horas","1","2019-05-28"
"215","98191","1","2 horas","1","2019-05-28"
"172","62627","1","2 horas","1","2019-05-28"
"219","97119","1","2 horas","1","2019-05-28"
"197","100189","1","2 horas","1","2019-05-28"
"201","93188","1","2 horas","1","2019-05-28"
"178","99075","1","2 horas","1","2019-05-28"
"199","92615","1","2 horas","1","2019-05-28"
"178","104851","1","2 horas","1","2019-05-28"
"195","92659","1","2 horas","1","2019-05-28"
"205","92659","1","2 horas","1","2019-05-28"
"181","97837","1","2 horas","1","2019-05-28"
"207","97363","1","2 horas","1","2019-05-28"
"186","82234","1","2 horas","1","2019-05-28"
"178","62635","1","2 horas","1","2019-05-28"
"205","105672","1","2 horas","1","2019-05-28"
"211","92171","1","2 horas","1","2019-05-28"
"187","108487","1","2 horas","1","2019-05-28"
"182","70221","1","Disponible a partir de fecha determinada","3","2019-05-30"
"192","97665","1","2 horas","1","2019-05-28"
"208","71846","1","2 horas","1","2019-05-28"
"199","78541","1","2 horas","1","2019-05-28"
"221","78541","1","2 horas","1","2019-05-28"
"208","72040","1","2 horas","1","2019-05-28"
"197","97333","1","2 horas","1","2019-05-28"
"189","97364","1","2 horas","1","2019-05-28"
"186","71844","1","2 horas","1","2019-05-28"
"193","71844","1","2 horas","1","2019-05-28"
"213","97163","1","2 horas","1","2019-05-28"
"220","98819","1","2 horas","1","2019-05-28"
"190","98392","1","Disponible a partir de fecha determinada","3","2019-05-30"
"198","108222","1","2 horas","1","2019-05-28"
"213","94907","1","2 horas","1","2019-05-28"
"194","94838","1","2 horas","1","2019-05-28"
"218","94990","1","2 horas","1","2019-05-28"
"188","95950","1","2 horas","1","2019-05-28"
"180","97351","1","2 horas","1","2019-05-28"
"220","97335","1","2 horas","1","2019-05-28"
"175","82223","1","2 horas","1","2019-05-28"
"187","112561","1","2 horas","1","2019-05-28"
"201","81653","1","2 horas","1","2019-05-28"
"202","94989","1","2 horas","1","2019-05-28"
"216","108488","1","2 horas","1","2019-05-28"
"196","97825","1","2 horas","1","2019-05-28"
"185","99057","1","2 horas","1","2019-05-28"
"187","97187","1","2 horas","1","2019-05-28"
"205","97331","1","2 horas","1","2019-05-28"
"186","92630","1","2 horas","1","2019-05-28"
"181","62635","1","2 horas","1","2019-05-28"
"222","62635","1","2 horas","1","2019-05-28"
"210","72226","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","98202","1","2 horas","1","2019-05-28"
"189","98188","1","2 horas","1","2019-05-28"
"208","98188","1","2 horas","1","2019-05-28"
"206","73903","1","2 horas","1","2019-05-28"
"177","78541","1","2 horas","1","2019-05-28"
"204","71767","1","Disponible a partir de fecha determinada","3","2019-05-30"
"205","81465","1","2 horas","1","2019-05-28"
"178","100049","1","2 horas","1","2019-05-28"
"210","95628","1","Disponible a partir de fecha determinada","3","2019-05-30"
"185","95499","1","2 horas","1","2019-05-28"
"175","105719","1","2 horas","1","2019-05-28"
"174","72100","1","2 horas","1","2019-05-28"
"197","72100","1","2 horas","1","2019-05-28"
"195","99033","1","2 horas","1","2019-05-28"
"195","95734","1","2 horas","1","2019-05-28"
"219","104859","1","2 horas","1","2019-05-28"
"191","65645","1","2 horas","1","2019-05-28"
"199","85855","1","2 horas","1","2019-05-28"
"189","98237","1","2 horas","1","2019-05-28"
"189","97334","1","2 horas","1","2019-05-28"
"180","97819","1","2 horas","1","2019-05-28"
"198","95601","1","2 horas","1","2019-05-28"
"171","97111","1","2 horas","1","2019-05-28"
"182","108237","1","Disponible a partir de fecha determinada","3","2019-05-30"
"218","104855","1","2 horas","1","2019-05-28"
"225","98190","1","2 horas","1","2019-05-28"
"207","94833","1","2 horas","1","2019-05-28"
"219","108495","1","2 horas","1","2019-05-28"
"197","104851","1","2 horas","1","2019-05-28"
"188","92659","1","2 horas","1","2019-05-28"
"201","98496","1","2 horas","1","2019-05-28"
"212","94831","1","2 horas","1","2019-05-28"
"211","97363","1","2 horas","1","2019-05-28"
"219","98487","1","2 horas","1","2019-05-28"
"205","72851","1","2 horas","1","2019-05-28"
"191","80579","1","2 horas","1","2019-05-28"
"198","80579","1","2 horas","1","2019-05-28"
"196","62632","1","2 horas","1","2019-05-28"
"175","82246","1","48 horas","2","2019-05-30"
"204","71846","1","2 horas","1","2019-05-28"
"187","106199","1","2 horas","1","2019-05-28"
"175","104852","1","2 horas","1","2019-05-28"
"174","96368","1","2 horas","1","2019-05-28"
"207","98236","1","2 horas","1","2019-05-28"
"212","98236","1","2 horas","1","2019-05-28"
"208","97165","1","2 horas","1","2019-05-28"
"209","97333","1","2 horas","1","2019-05-28"
"213","97659","1","2 horas","1","2019-05-28"
"188","108092","1","2 horas","1","2019-05-28"
"184","94153","1","2 horas","1","2019-05-28"
"221","71361","1","2 horas","1","2019-05-28"
"207","97894","1","2 horas","1","2019-05-28"
"190","80820","1","2 horas","1","2019-05-28"
"177","95787","1","Disponible a partir de fecha determinada","3","2019-05-30"
"191","108497","1","2 horas","1","2019-05-28"
"205","98191","1","2 horas","1","2019-05-28"
"220","104797","1","2 horas","1","2019-05-28"
"190","94997","1","Disponible a partir de fecha determinada","3","2019-05-30"
"208","70824","1","2 horas","1","2019-05-28"
"190","113535","1","2 horas","1","2019-05-28"
"204","73585","1","Disponible a partir de fecha determinada","3","2019-05-30"
"225","98869","1","2 horas","1","2019-05-28"
"209","81227","1","2 horas","1","2019-05-28"
"213","94970","1","2 horas","1","2019-05-28"
"189","107208","1","2 horas","1","2019-05-28"
"207","98487","1","2 horas","1","2019-05-28"
"189","82221","1","Disponible a partir de fecha determinada","3","2019-05-30"
"180","73919","1","2 horas","1","2019-05-28"
"216","80579","1","2 horas","1","2019-05-28"
"171","65111","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","97157","1","2 horas","1","2019-05-28"
"202","93267","1","2 horas","1","2019-05-28"
"213","71767","1","2 horas","1","2019-05-28"
"181","97333","1","2 horas","1","2019-05-28"
"188","108489","1","2 horas","1","2019-05-28"
"219","72168","1","2 horas","1","2019-05-28"
"202","72100","1","2 horas","1","2019-05-28"
"203","73357","1","2 horas","1","2019-05-28"
"176","92631","1","2 horas","1","2019-05-28"
"171","98820","1","2 horas","1","2019-05-28"
"199","70253","1","2 horas","1","2019-05-28"
"226","96475","1","2 horas","1","2019-05-28"
"199","104865","1","2 horas","1","2019-05-28"
"188","70811","1","Disponible a partir de fecha determinada","3","2019-05-30"
"212","105673","1","2 horas","1","2019-05-28"
"225","104859","1","2 horas","1","2019-05-28"
"181","105969","1","2 horas","1","2019-05-28"
"198","71918","1","2 horas","1","2019-05-28"
"223","94838","1","2 horas","1","2019-05-28"
"222","82219","1","2 horas","1","2019-05-28"
"205","97658","1","2 horas","1","2019-05-28"
